1.033629,-0.007896,0.044844,0.001318,-0.001708,-0.002005,0.999996
2.651134,-0.057553,0.125255,0.001168,-0.003679,-0.006708,0.999970
3.758439,-0.065163,0.195988,0.001347,-0.005744,-0.006309,0.999963
4.814366,-0.071298,0.268304,0.001191,-0.006069,-0.005275,0.999967
5.941897,-0.093654,0.362997,0.000567,-0.005252,-0.005934,0.999968
7.248969,-0.068423,0.332134,0.012794,-0.028515,-0.006171,0.999492
8.610091,-0.103128,0.181907,-0.000060,0.016084,-0.008322,0.999836
9.900238,-0.150322,0.318977,-0.003035,0.035771,-0.009185,0.999313
11.212939,-0.190816,0.801091,0.002556,0.004518,-0.009646,0.999940
12.599155,-0.234732,1.191827,0.006669,-0.036629,-0.010507,0.999251
14.123127,-0.297039,1.323162,0.007918,-0.058867,-0.012087,0.998161
15.896247,-0.332024,1.211900,0.007039,-0.046619,-0.012176,0.998814
17.724028,-0.355647,0.663598,0.001689,-0.018467,-0.012089,0.999755
19.559052,-0.385814,0.238635,-0.000196,-0.011376,-0.011734,0.999866
21.516256,-0.396839,0.176647,0.004856,-0.016212,-0.010378,0.999803
22.548153,-0.392784,0.293513,0.009303,-0.021875,-0.009416,0.999673
24.524485,-0.404048,0.733408,0.018390,-0.060699,-0.006760,0.997964
25.506258,-0.411606,0.939820,0.025132,-0.071557,-0.005352,0.997106
26.510395,-0.387678,1.254629,0.019628,-0.087855,-0.001000,0.995939
27.538902,-0.345747,1.511039,0.012375,-0.093834,0.003363,0.995505
28.590334,-0.286997,1.685209,0.002881,-0.089654,0.007555,0.995940
29.656538,-0.217955,1.751474,-0.010403,-0.079327,0.011899,0.996723
30.680634,-0.151136,1.714568,-0.013351,-0.050812,0.013136,0.998533
32.537643,-0.040679,1.695898,-0.002773,-0.000230,0.013150,0.999910
34.167091,-0.000068,1.816723,0.005609,0.014428,0.010722,0.999823
35.666248,-0.008199,2.198932,0.011698,0.001740,0.007585,0.999901
36.865723,-0.157199,2.564623,0.015529,-0.007536,-0.005343,0.999837
45.323219,-24.763931,2.244858,0.057448,-0.006108,-0.753142,0.655316
41.468311,-33.557190,-0.648055,0.008983,0.068491,-0.831991,0.550471
1.328528,-0.017427,0.062815,0.001544,-0.002030,-0.003222,0.999992
2.449975,-0.055747,0.126091,0.001401,-0.003012,-0.007107,0.999969
3.705657,-0.064655,0.188554,0.001437,-0.005680,-0.006542,0.999961
